"|","|__startDate","|__endDate","|__rate","stockName"
"last2","3/31/2016","11/4/2016","-0.3936731107205624",""
"last3","11/25/2015","11/4/2016","-0.3926056338028169",""
"1","11/12/2015","6/29/2016","1.011111111111111","4728 雙美"
"2","11/12/2015","7/5/2016","0.9962962962962962",""
"3","11/13/2015","6/29/2016","0.9890109890109888",""
"last1","3/17/2016","5/4/2016","-0.29700000000000004",""
"last2","3/16/2016","5/4/2016","-0.2962962962962964",""
"last3","3/23/2016","5/4/2016","-0.2962962962962964",""
"1","1/14/2016","10/27/2016","0.5181818181818181","4729 熒茂"
"2","1/13/2016","10/27/2016","0.5181818181818181",""
"3","5/18/2016","10/27/2016","0.5045045045045045",""
"last1","3/9/2016","5/18/2016","-0.24745762711864408",""
"last2","12/8/2015","1/13/2016","-0.2413793103448276",""
"last3","12/8/2015","1/14/2016","-0.2413793103448276",""
"1","11/25/2015","5/12/2016","0.22580645161290322","4730 通用"
"2","11/24/2015","5/12/2016","0.22580645161290322",""
"3","11/19/2015","5/12/2016","0.22580645161290322",""
"last1","5/12/2016","11/4/2016","-0.27473684210526317",""
"last2","5/17/2016","11/4/2016","-0.2724392819429779",""
"last3","5/18/2016","11/4/2016","-0.2724392819429779",""
"1","11/12/2015","12/29/2015","0.3343750000000001","4732 彥臣"
"2","11/16/2015","12/29/2015","0.3284444444444445",""
"3","11/24/2015","12/29/2015","0.3254988913525499",""
"last1","12/29/2015","9/9/2016","-0.34593509534961525",""
"last2","12/29/2015","9/10/2016","-0.34593509534961525",""
"last3","12/29/2015","8/30/2016","-0.335898293743727",""
"1","11/16/2015","12/21/2015","0.4308510638297871","4734 正揚"
"2","11/13/2015","12/21/2015","0.4308510638297871",""
"3","11/24/2015","12/21/2015","0.4232804232804233",""
"last1","12/21/2015","11/3/2016","-0.5241635687732341",""
"last2","12/21/2015","11/4/2016","-0.5241635687732341",""
"last3","12/21/2015","11/2/2016","-0.5204460966542751",""
"1","11/9/2015","12/4/2015","0.7943107221006563","4735 豪展"
"2","11/11/2015","12/4/2015","0.7903930131004367",""
"3","11/10/2015","12/4/2015","0.7672413793103449",""
"last1","12/4/2015","5/4/2016","-0.34512195121951217",""
"last2","12/4/2015","5/3/2016","-0.33658536585365856",""
"last3","12/4/2015","5/5/2016","-0.3341463414634146",""
"1","11/9/2015","5/31/2016","0.7094017094017095","4736 泰博"
"2","11/12/2015","5/31/2016","0.7021276595744681",""
"3","11/11/2015","5/31/2016","0.7021276595744681",""
"last1","5/31/2016","11/2/2016","-0.334375",""
"last2","5/31/2016","11/3/2016","-0.334375",""
"last3","5/31/2016","10/14/2016","-0.33125",""
"1","11/13/2015","11/26/2015","0.2969924812030075","4737 華廣"
"2","11/16/2015","11/26/2015","0.2945590994371483",""
"3","11/12/2015","11/26/2015","0.2945590994371483",""
"last1","11/26/2015","8/22/2016","-0.3594202898550724",""
"last2","11/30/2015","8/22/2016","-0.35474452554744523",""
"last3","12/1/2015","8/22/2016","-0.35285505124450944",""
"1","11/30/2015","4/19/2016","1.0481586402266292","4738 尚化"
"2","12/1/2015","4/19/2016","0.9917355371900828",""
"3","11/27/2015","4/19/2016","0.9917355371900828",""
"last1","4/19/2016","11/2/2016","-0.4329183955739973",""
"last2","4/19/2016","10/17/2016","-0.43015214384508993",""
"last3","4/19/2016","10/28/2016","-0.42185338865836797",""
"1","1/15/2016","4/18/2016","0.5915492957746479","4739 康普"
"2","1/27/2016","4/18/2016","0.5893108298171591",""
"3","1/28/2016","4/18/2016","0.5870786516853932",""
"last1","4/18/2016","8/22/2016","-0.2814159292035398",""
"last2","4/18/2016","11/3/2016","-0.27787610619469033",""
"last3","4/18/2016","10/18/2016","-0.2716814159292036",""
"1","11/25/2015","6/29/2016","0.6668333333333334","4741 泓瀚"
"2","11/20/2015","6/29/2016","0.6668333333333334",""
"3","11/25/2015","6/30/2016","0.6666666666666666",""
"last1","6/29/2016","8/31/2016","-0.20707929207079298",""
"last2","6/30/2016","8/31/2016","-0.20700000000000002",""
"last3","7/1/2016","8/31/2016","-0.20301507537688446",""
"1","5/13/2016","7/21/2016","0.5708955223880597","4743 合一"
"2","5/13/2016","7/20/2016","0.5708955223880597",""
"3","5/13/2016","7/25/2016","0.5671641791044776",""
"last1","12/3/2015","5/13/2016","-0.3774680603948896",""
"last2","12/8/2015","5/13/2016","-0.3767441860465116",""
"last3","12/3/2015","5/9/2016","-0.3681765389082462",""
"1","11/16/2015","12/30/2015","3.525233644859813","4744 皇將"
"2","11/12/2015","12/30/2015","3.4833333333333334",""
"3","11/17/2015","12/30/2015","3.4422018348623853",""
"last1","12/30/2015","5/16/2016","-0.4155307724080958",""
"last2","12/30/2015","5/19/2016","-0.41470466749277163",""
"last3","12/30/2015","4/6/2016","-0.4134655101197853",""
"1","1/21/2016","7/7/2016","0.5137795275590553","4745 合富-KY"
"2","1/22/2016","7/7/2016","0.5108055009823185",""
"3","1/14/2016","7/7/2016","0.507843137254902",""
"last1","7/7/2016","11/3/2016","-0.4070221066319896",""
"last2","7/7/2016","11/4/2016","-0.39856957087126144",""
"last3","7/7/2016","11/2/2016","-0.3920676202860859",""
"1","11/9/2015","7/7/2016","0.9250425894378194","4746 台耀"
"2","11/13/2015","7/7/2016","0.9120135363790186",""
"3","11/9/2015","7/4/2016","0.908006814310051",""
"last1","7/7/2016","11/4/2016","-0.27787610619469033",""
"last2","7/4/2016","11/4/2016","-0.27142857142857146",""
"last3","7/13/2016","11/4/2016","-0.26816143497757855",""
"1","11/13/2015","11/25/2015","0.3908629441624365","4747 強生"
"2","11/12/2015","11/25/2015","0.3873417721518987",""
"3","11/11/2015","11/25/2015","0.3838383838383837",""
"last1","11/25/2015","11/3/2016","-0.3321167883211678",""
"last2","11/26/2015","11/3/2016","-0.3197026022304832",""
"last3","11/25/2015","11/4/2016","-0.3184306569343065",""
"1","11/12/2015","8/15/2016","0.9056919642857141","4752 聯超"
"2","11/11/2015","8/15/2016","0.8972222222222221",""
"3","11/10/2015","8/15/2016","0.8972222222222221",""
"last1","8/15/2016","9/19/2016","-0.27613469985358713",""
"last2","8/15/2016","9/14/2016","-0.2746705710102489",""
"last3","8/16/2016","9/19/2016","-0.270365997638725",""
"1","11/19/2015","10/11/2016","1.876355748373102","4754 國碳科"
"2","12/3/2015","10/11/2016","1.8701298701298699",""
"3","12/2/2015","10/11/2016","1.8701298701298699",""
"last1","10/11/2016","11/4/2016","-0.257918552036199",""
"last2","9/29/2016","11/4/2016","-0.2545454545454545",""
"last3","10/7/2016","11/4/2016","-0.2545454545454545",""
"1","1/12/2016","10/7/2016","0.5915492957746478","4755 三福化"
"2","1/12/2016","10/6/2016","0.5774647887323944",""
"3","1/12/2016","10/5/2016","0.5727699530516431",""
"last1","10/7/2016","11/4/2016","-0.16224188790560473",""
"last2","10/7/2016","11/3/2016","-0.15929203539823006",""
"last3","10/6/2016","11/4/2016","-0.15476190476190485",""
"1","12/22/2015","12/31/2015","0.34773555439875065","4760 勤凱"
"2","12/23/2015","12/31/2015","0.3414507772020725",""
"3","12/25/2015","12/31/2015","0.33453608247422695",""
"last1","12/31/2015","7/27/2016","-0.39745075318655854",""
"last2","12/31/2015","10/21/2016","-0.3935882580146775",""
"last3","12/31/2015","10/24/2016","-0.3935882580146775",""
"1","12/25/2015","11/4/2016","null","4762 三汰-KY"
"2","12/24/2015","11/4/2016","null",""
"3","12/23/2015","11/4/2016","null",""
"last1","12/28/2015","1/12/2016","-0.2127659574468085",""
"last2","12/28/2015","1/14/2016","-0.2085106382978724",""
"last3","12/28/2015","1/15/2016","-0.2085106382978724",""
"1","11/6/2015","11/4/2016","null","4763 材料-KY"
"2","11/6/2015","11/3/2016","null",""
"3","11/6/2015","11/2/2016","null",""
"last1","11/9/2015","12/14/2015","-0.3942857142857143",""
"last2","11/10/2015","12/14/2015","-0.3899280575539569",""
"last3","11/9/2015","1/14/2016","-0.3728571428571429",""
"1","10/13/2016","11/4/2016","null","4764 雙鍵"
"2","10/12/2016","11/4/2016","null",""
"3","10/11/2016","11/4/2016","null",""
"last1","10/14/2016","10/18/2016","-0.13000000000000003",""
"last2","10/14/2016","10/17/2016","-0.10123287671232878",""
"last3","10/14/2016","10/19/2016","-0.09602739726027404",""
"1","11/17/2015","8/15/2016","0.6404199475065616","4802 樂美館"
"2","11/16/2015","8/15/2016","0.6404199475065616",""
"3","11/13/2015","8/15/2016","0.6404199475065616",""
"last1","8/15/2016","10/28/2016","-0.65128",""
"last2","8/15/2016","10/27/2016","-0.64792",""
"last3","8/16/2016","10/28/2016","-0.6470445344129554",""
"1","12/15/2015","11/4/2016","null","4803 VHQ-KY"
"2","12/14/2015","11/4/2016","null",""
"3","12/11/2015","11/4/2016","null",""
"last1","12/18/2015","1/15/2016","-0.41761363636363635",""
"last2","12/18/2015","1/14/2016","-0.4119318181818182",""
"last3","12/17/2015","1/15/2016","-0.40406976744186046",""
"1","11/6/2015","12/2/2015","0.7055837563451777","4804 大略-KY"
"2","11/13/2015","12/2/2015","0.6633663366336634",""
"3","11/16/2015","12/2/2015","0.6559881715130605",""
"last1","12/2/2015","1/14/2016","-0.40773809523809523",""
"last2","12/2/2015","1/15/2016","-0.40476190476190477",""
"last3","12/2/2015","1/18/2016","-0.39880952380952384",""
"1","11/11/2015","2/2/2016","0.20967741935483872","4806 昇華"
"2","11/11/2015","2/15/2016","0.20161290322580644",""
"3","11/10/2015","2/2/2016","0.2",""
"last1","2/2/2016","11/4/2016","-0.5466666666666666",""
"last2","2/2/2016","10/31/2016","-0.546",""
"last3","2/15/2016","11/4/2016","-0.5436241610738255",""
"1","11/16/2015","9/23/2016","3.0052631578947366","4903 聯光通"
"2","11/16/2015","9/22/2016","3",""
"3","11/16/2015","9/29/2016","2.952631578947368",""
"last1","9/23/2016","10/24/2016","-0.2864651773981603",""
"last2","9/22/2016","10/24/2016","-0.28552631578947374",""
"last3","9/29/2016","10/24/2016","-0.2769640479360852",""
"1","1/6/2016","7/11/2016","0.25114854517611035","4904 遠傳"
"2","1/7/2016","7/11/2016","0.24542682926829285",""
"3","1/5/2016","7/11/2016","0.24542682926829285",""
"last1","7/11/2016","9/21/2016","-0.10893512851897191",""
"last2","7/11/2016","9/22/2016","-0.1064871481028152",""
"last3","7/11/2016","9/23/2016","-0.1064871481028152",""
"1","11/24/2015","3/16/2016","0.4701492537313432","4905 台聯電"
"2","11/30/2015","3/16/2016","0.4592592592592593",""
"3","11/12/2015","3/16/2016","0.4538745387453875",""
"last1","3/16/2016","11/4/2016","-0.33333333333333337",""
"last2","3/16/2016","11/3/2016","-0.3282571912013536",""
"last3","3/16/2016","11/2/2016","-0.32318104906937395",""
"1","11/30/2015","8/30/2016","0.49825783972125437","4906 正文"
"2","11/30/2015","9/5/2016","0.49477351916376305",""
"3","11/30/2015","9/6/2016","0.4703832752613242",""
"last1","3/9/2016","5/4/2016","-0.2213930348258707",""
"last2","3/9/2016","5/5/2016","-0.2114427860696518",""
"last3","3/9/2016","5/6/2016","-0.2114427860696518",""
"1","9/6/2016","10/17/2016","0.34302325581395365","4907 富宇"
"2","9/6/2016","10/14/2016","0.34302325581395365",""
"3","9/8/2016","10/17/2016","0.34146341463414653",""
"last1","11/17/2015","9/6/2016","-0.27731092436974797",""
"last2","1/12/2016","9/6/2016","-0.27731092436974797",""
"last3","1/13/2016","9/6/2016","-0.27731092436974797",""
"1","1/15/2016","3/21/2016","0.39634146341463417","4908 前鼎"
"2","1/15/2016","3/11/2016","0.3841463414634147",""
"3","1/14/2016","3/21/2016","0.38368580060422947",""
"last1","3/21/2016","5/13/2016","-0.3034934497816594",""
"last2","3/21/2016","5/16/2016","-0.2991266375545851",""
"last3","3/11/2016","5/13/2016","-0.29735682819383263",""
"1","11/11/2015","3/16/2016","0.33333333333333326","4909 新復興"
"2","1/7/2016","3/16/2016","0.3238095238095238",""
"3","1/15/2016","3/16/2016","0.31753554502369663",""
"last1","3/16/2016","11/3/2016","-0.23021582733812956",""
"last2","3/16/2016","5/10/2016","-0.22302158273381292",""
"last3","3/16/2016","11/4/2016","-0.22122302158273388",""
"1","1/14/2016","4/1/2016","0.989026063100137","4911 德英"
"2","1/11/2016","4/1/2016","0.9863013698630136",""
"3","1/14/2016","4/20/2016","0.9821673525377228",""
"last1","4/1/2016","11/4/2016","-0.47103448275862064",""
"last2","4/20/2016","11/4/2016","-0.4692041522491349",""
"last3","4/1/2016","11/3/2016","-0.46551724137931033",""
"1","11/30/2015","3/28/2016","0.18238993710691823","4912 聯德控股-KY"
"2","12/4/2015","3/28/2016","0.18090452261306542",""
"3","11/27/2015","3/28/2016","0.18090452261306542",""
"last1","3/28/2016","10/14/2016","-0.2127659574468085",""
"last2","3/16/2016","10/14/2016","-0.20685959271168272",""
"last3","3/28/2016","8/30/2016","-0.2063829787234043",""
"1","4/20/2016","10/25/2016","0.4628571428571429","4915 致伸"
"2","4/20/2016","11/1/2016","0.45714285714285713",""
"3","4/20/2016","10/24/2016","0.44571428571428573",""
"last1","12/18/2015","4/20/2016","-0.20273348519362183",""
"last2","12/21/2015","4/20/2016","-0.2",""
"last3","12/16/2015","4/20/2016","-0.19908466819221973",""
"1","1/15/2016","7/19/2016","2.111111111111111","4916 事欣科"
"2","1/15/2016","7/20/2016","2.0994152046783623",""
"3","1/15/2016","7/15/2016","2.0994152046783623",""
"last1","7/19/2016","11/3/2016","-0.3684210526315789",""
"last2","7/19/2016","11/4/2016","-0.3665413533834586",""
"last3","7/15/2016","11/3/2016","-0.3660377358490566",""
"1","1/14/2016","9/13/2016","0.557915057915058","4919 新唐"
"2","1/15/2016","9/13/2016","0.5489443378119002",""
"3","1/14/2016","9/6/2016","0.5444015444015445",""
"last1","12/9/2015","1/14/2016","-0.3341902313624679",""
"last2","12/7/2015","1/14/2016","-0.33074935400516803",""
"last3","12/9/2015","1/15/2016","-0.3303341902313624",""
"1","3/22/2016","4/26/2016","1.986330178759201","4920 尚芳"
"2","3/21/2016","4/26/2016","1.986330178759201",""
"3","3/18/2016","4/26/2016","1.9831932773109244",""
"last1","11/6/2015","7/25/2016","-1",""
"last2","11/9/2015","7/25/2016","-1",""
"last3","11/10/2015","7/25/2016","-1",""
"1","6/2/2016","8/2/2016","0.6206896551724139","4921 宏陽"
"2","6/1/2016","8/2/2016","0.6206896551724139",""
"3","5/31/2016","8/2/2016","0.6206896551724139",""
"last1","12/25/2015","5/31/2016","-0.3255813953488372",""
"last2","12/25/2015","6/1/2016","-0.3255813953488372",""
"last3","12/25/2015","6/2/2016","-0.3255813953488372",""
"1","8/3/2016","8/31/2016","0.0782761653474055","4923 力士"
"2","8/2/2016","8/31/2016","0.0782761653474055",""
"3","8/1/2016","8/31/2016","0.0782761653474055",""
"last1","11/23/2015","10/27/2016","-0.4350649350649351",""
"last2","11/24/2015","10/27/2016","-0.4350649350649351",""
"last3","11/25/2015","10/27/2016","-0.4350649350649351",""
"1","9/19/2016","10/20/2016","0.8849557522123893","4924 欣厚-KY"
"2","9/19/2016","10/21/2016","0.8672566371681416",""
"3","5/25/2016","10/20/2016","0.8586387434554973",""
"last1","12/22/2015","9/19/2016","-0.4040084388185654",""
"last2","12/22/2015","5/25/2016","-0.39556962025316456",""
"last3","12/22/2015","5/18/2016","-0.3924050632911393",""
"1","11/30/2015","12/25/2015","0.44347826086956516","4925 智微"
"2","12/1/2015","12/25/2015","0.4393063583815027",""
"3","11/27/2015","12/25/2015","0.4359861591695501",""
"last1","12/25/2015","5/6/2016","-0.5100401606425703",""
"last2","12/25/2015","5/9/2016","-0.5088353413654618",""
"last3","12/25/2015","5/10/2016","-0.508433734939759",""
"1","1/13/2016","8/8/2016","0.32198142414860703","4927 泰鼎-KY"
"2","1/12/2016","8/8/2016","0.32198142414860703",""
"3","1/13/2016","8/18/2016","0.31424148606811164",""
"last1","11/19/2015","1/12/2016","-0.24355971896955514",""
"last2","11/19/2015","1/13/2016","-0.24355971896955514",""
"last3","11/9/2015","1/12/2016","-0.24000000000000007",""
"1","1/14/2016","3/9/2016","0.3142857142857144","4930 燦星網"
"2","1/14/2016","3/8/2016","0.2979591836734694",""
"3","1/14/2016","3/14/2016","0.29387755102040813",""
"last1","11/6/2015","5/13/2016","-0.3756906077348066",""
"last2","11/9/2015","5/13/2016","-0.35428571428571426",""
"last3","11/6/2015","5/16/2016","-0.350828729281768",""
"1","1/13/2016","4/1/2016","0.30917874396135275","4933 友輝"
"2","1/26/2016","4/1/2016","0.29665071770334944",""
"3","1/22/2016","4/1/2016","0.2935560859188545",""
"last1","4/1/2016","5/19/2016","-0.2546125461254613",""
"last2","4/1/2016","5/16/2016","-0.25092250922509224",""
"last3","4/1/2016","5/20/2016","-0.25092250922509224",""
"1","11/13/2015","3/16/2016","0.339031339031339","4934 太極"
"2","11/11/2015","3/16/2016","0.339031339031339",""
"3","11/13/2015","3/14/2016","0.33618233618233606",""
"last1","3/16/2016","11/3/2016","-0.3872340425531915",""
"last2","3/16/2016","11/4/2016","-0.3872340425531915",""
"last3","3/14/2016","11/3/2016","-0.38592750533049036",""
"1","4/25/2016","8/1/2016","0.8288461538461538","4935 茂林-KY"
"2","4/22/2016","8/1/2016","0.8114285714285713",""
"3","4/25/2016","8/2/2016","0.8076923076923077",""
"last1","12/22/2015","4/25/2016","-0.3995381062355658",""
"last2","12/22/2015","4/22/2016","-0.3937644341801385",""
"last3","12/22/2015","4/26/2016","-0.3868360277136258",""
"1","5/20/2016","10/26/2016","0.41887417218543055","4938 和碩"
"2","5/13/2016","10/26/2016","0.41887417218543055",""
"3","5/20/2016","10/27/2016","0.4172185430463576",""
"last1","12/1/2015","5/13/2016","-0.32134831460674157",""
"last2","12/1/2015","5/20/2016","-0.32134831460674157",""
"last3","12/1/2015","5/18/2016","-0.3123595505617977",""
"1","5/16/2016","10/6/2016","0.7087378640776699","4939 亞電"
"2","5/16/2016","10/4/2016","0.7087378640776699",""
"3","5/16/2016","9/21/2016","0.6990291262135921",""
"last1","11/6/2015","5/16/2016","-0.4167610419026047",""
"last2","11/6/2015","5/19/2016","-0.3997734994337486",""
"last3","11/6/2015","5/17/2016","-0.3952434881087203",""
"1","2/2/2016","9/22/2016","0.3989898989898989","4942 嘉彰"
"2","2/19/2016","9/22/2016","0.3954659949622165",""
"3","2/26/2016","9/22/2016","0.39195979899497496",""
"last1","11/6/2015","2/2/2016","-0.20958083832335328",""
"last2","11/6/2015","2/19/2016","-0.20758483033932132",""
"last3","11/9/2015","2/2/2016","-0.20641282565130256",""
"1","2/2/2016","10/5/2016","1.1904761904761907","4943 康控-KY"
"2","2/1/2016","10/5/2016","1.187950417987893",""
"3","11/16/2015","10/5/2016","1.181034482758621",""
"last1","3/15/2016","4/19/2016","-0.2797445255474452",""
